feature	g_Acidaminococcus	g_Acinetobacter	g_Actinomyces	g_Adlercreutzia	g_Akkermansia	g_Alistipes	g_Anaerostipes	g_Atopobium	g_Bacteroides	g_Bifidobacterium	g_Bilophila	g_Blautia	g_Bradyrhizobium	g_Brevibacterium	g_Bulleidia	g_Butyricimonas	g_Catenibacterium	g_Citrobacter	g_Clostridium	g_Collinsella	g_Coprobacillus	g_Coprococcus	g_Desulfovibrio	g_Devosia	g_Dialister	g_Dorea	g_Eggerthella	g_Enhydrobacter	g_Enterobacter	g_Faecalibacterium	g_Fusobacterium	g_Haemophilus	g_Halomonas	g_Holdemania	g_Klebsiella	g_Lachnobacterium	g_Lachnospira	g_Lacticigenium	g_Lactobacillus	g_Leptothrix	g_Megamonas	g_Megasphaera	g_Methanobrevibacter	g_Methylobacterium	g_Ochrobactrum	g_Odoribacter	g_Oscillospira	g_Parabacteroides	g_Paraprevotella	g_Phascolarctobacterium	g_Prauseria	g_Prevotella	g_Pseudidiomarina	g_Pseudomonas	g_Ralstonia	g_Roseburia	g_SMB53	g_Sediminibacterium	g_Serratia	g_Sphingomonas	g_Staphylococcus	g_Streptococcus	g_Sutterella	g_Synergistes	g_Turicibacter	g_Veillonella	g_WAL_1855D	g_Eubacterium	g_Ruminococcus
G440981097	-0.0111804727532927	-0.0111804727532927	-0.0111804727532927	-0.0111804727532927	-0.0101995996977008	-0.0111804727532927	-0.0111804727532927	-0.0111804727532927	-0.0101995996977008	-0.00726274002439102	-0.0111804727532927	-0.00921968781135189	-0.0111804727532927	-0.0111804727532927	-0.0111804727532927	-0.0111804727532927	-0.0111804727532927	-0.0111804727532927	-0.00726274002439102	-0.0111804727532927	-0.0111804727532927	-0.0111804727532927	-0.0101995996977008	-0.0111804727532927	-0.0111804727532927	-0.0101995996977008	-0.0111804727532927	-0.0111804727532927	-0.0101995996977008	0.0868915244776188	-0.0111804727532927	-0.00824073521236773	-0.0111804727532927	-0.0111804727532927	0.0101795626389514	-0.0111804727532927	-0.0101995996977008	-0.0111804727532927	-0.00921968781135189	-0.0111804727532927	-0.0111804727532927	-0.0111804727532927	-0.0111804727532927	-0.0101995996977008	-0.0111804727532927	-0.0111804727532927	-0.0111804727532927	-0.0111804727532927	-0.0111804727532927	-0.0111804727532927	-0.0111804727532927	0.588960055376688	-0.0111804727532927	-0.0101995996977008	-0.0111804727532927	-0.00726274002439102	-0.0111804727532927	-0.00921968781135189	-0.0111804727532927	-0.0111804727532927	-0.0111804727532927	-0.0053096144035089	-0.0111804727532927	-0.0111804727532927	-0.00824073521236773	-0.0111804727532927	-0.0111804727532927	0.000526978040942501	-0.00824073521236773
G440104058	-0.0119216645132087	-0.0119216645132087	-0.0119216645132087	-0.0119216645132087	-0.00996087957126775	-0.0119216645132087	-0.0119216645132087	-0.0119216645132087	0.519687459604554	-0.00507567200521859	-0.0109407914576167	-0.00996087957126775	-0.0119216645132087	-0.0119216645132087	-0.0119216645132087	-0.0119216645132087	-0.0119216645132087	-0.0119216645132087	-0.00996087957126775	-0.0119216645132087	-0.0119216645132087	-0.00996087957126775	-0.0119216645132087	-0.0119216645132087	-0.00410148780737527	-0.0109407914576167	-0.0119216645132087	-0.0119216645132087	-0.0119216645132087	0.0132734666629779	-0.00215596190188382	-0.00996087957126775	-0.0119216645132087	-0.00605080616342481	-0.00605080616342481	-0.0119216645132087	-0.0119216645132087	-0.0119216645132087	-0.0119216645132087	-0.0119216645132087	-0.0109407914576167	-0.0119216645132087	-0.0119216645132087	-0.0119216645132087	-0.0119216645132087	-0.0119216645132087	-0.000214213718973526	0.0103985245773787	-0.0119216645132087	-0.0119216645132087	-0.0119216645132087	-0.00996087957126775	-0.0119216645132087	-0.0119216645132087	-0.00702689213648042	0.0861503327177029	-0.0119216645132087	-0.0119216645132087	-0.0119216645132087	-0.0119216645132087	-0.0119216645132087	-0.0119216645132087	0.0180467454156356	-0.0119216645132087	-0.0119216645132087	0.0350443217842068	-0.0119216645132087	-0.0119216645132087	-0.0109407914576167
G440305292	-0.0135693641170526	-0.00477595132466706	-0.0135693641170526	-0.0135693641170526	-0.0116085791751118	-0.0135693641170526	-0.0135693641170526	-0.0135693641170526	0.245997907182548	0.00297602547965106	-0.0116085791751118	-0.00867459174032442	-0.00380366150572775	-0.0135693641170526	-0.0125884910614607	-0.0135693641170526	-0.0135693641170526	-0.0135693641170526	-0.0116085791751118	-0.0135693641170526	-0.0135693641170526	-0.00867459174032442	-0.0135693641170526	-0.0135693641170526	-0.0125884910614607	-0.00574918741121926	-0.0116085791751118	-0.0125884910614607	-0.0116085791751118	0.0135378135307593	-0.00867459174032442	-0.0135693641170526	-0.00769850576726873	-0.0116085791751118	0.00971005766099487	-0.0135693641170526	-0.0135693641170526	-0.0135693641170526	-0.0135693641170526	-0.0135693641170526	-0.0135693641170526	-0.0125884910614607	-0.0135693641170526	-0.0135693641170526	-0.00574918741121926	-0.0125884910614607	0.00586759375945	0.0249339482616292	-0.0135693641170526	0.122045234946779	-0.0135693641170526	-0.00965163138815093	-0.0135693641170526	-0.0135693641170526	0.101265266455033	-0.00380366150572775	-0.0135693641170526	0.055619758965073	-0.0135693641170526	-0.00965163138815093	-0.0135693641170526	-0.0125884910614607	0.00586759375945	-0.0135693641170526	0.0408593433819523	-0.0125884910614607	-0.0135693641170526	-0.0135693641170526	0.0537865778834121
G441284064	-0.0125821120243704	-0.00964525235106064	-0.0106232475390373	-0.0135629850799623	-0.0125821120243704	-0.0135629850799623	-0.0135629850799623	-0.0106232475390373	0.0473502286983034	-0.0135629850799623	-0.0135629850799623	0.0371413233280601	0.0135441925678496	-0.0125821120243704	-0.0125821120243704	-0.0135629850799623	-0.0135629850799623	-0.0135629850799623	-0.0116022001380215	-0.00088607226117918	-0.0106232475390373	0.0710739690476799	-0.0135629850799623	-0.0135629850799623	-0.00866821270323407	-0.0116022001380215	-0.00866821270323407	-0.0135629850799623	-0.0135629850799623	-0.00282593707900567	-0.00964525235106064	-0.0125821120243704	-0.0135629850799623	-0.00671699257197231	-0.00769212673017855	-0.0135629850799623	-0.0135629850799623	-0.0125821120243704	-0.0135629850799623	-0.00866821270323407	-0.0116022001380215	-0.0135629850799623	-0.00964525235106064	-0.00866821270323407	-0.0106232475390373	-0.0135629850799623	-0.0106232475390373	-0.0106232475390373	-0.0125821120243704	-0.0125821120243704	-0.0125821120243704	8.2450816951497e-05	-0.0135629850799623	-0.0135629850799623	0.201896556404116	-0.0135629850799623	-0.0125821120243704	0.162359337471962	-0.0135629850799623	-0.0116022001380215	-0.0135629850799623	0.136513797141264	-0.0116022001380215	-0.0125821120243704	-0.0125821120243704	-0.0135629850799623	-0.0135629850799623	-0.0135629850799623	0.0371413233280601
G440981272	-0.0133287982460288	-0.0133287982460288	-0.0133287982460288	-0.0133287982460288	-0.0113680133040879	-0.0133287982460288	-0.0113680133040879	-0.0133287982460288	0.272388637031587	-0.0133287982460288	-0.0133287982460288	-0.00843402586930059	-0.0133287982460288	-0.0133287982460288	-0.0133287982460288	-0.0103890607051037	-0.0133287982460288	-0.0133287982460288	0.0213902144414133	-0.0133287982460288	-0.0133287982460288	0.078495967600447	-0.00941106551712716	-0.0133287982460288	-0.0133287982460288	-0.0123479251904369	-0.0133287982460288	-0.0133287982460288	-0.0133287982460288	0.125707532128964	-0.0133287982460288	-0.0133287982460288	-0.0133287982460288	-0.0133287982460288	-0.0133287982460288	-0.00745793989624494	-0.00259175024507212	-0.0133287982460288	-0.0133287982460288	-0.0133287982460288	-0.0133287982460288	-0.0133287982460288	-0.0133287982460288	-0.0133287982460288	-0.0123479251904369	-0.00941106551712716	-0.0123479251904369	-0.00941106551712716	-0.00453538545364331	0.00514523225708028	-0.0133287982460288	0.168338308262787	-0.0133287982460288	-0.0133287982460288	-0.00356309563470393	0.00803123714621544	-0.0133287982460288	-0.00745793989624494	-0.0133287982460288	-0.0113680133040879	-0.0133287982460288	-0.0133287982460288	-0.00550862154019534	-0.0133287982460288	-0.0113680133040879	-0.0123479251904369	-0.0133287982460288	-0.00941106551712716	0.0494294345058063
G440305620	-0.0085499629492515	-0.0134447353259798	-0.0124638622703879	-0.0134447353259798	-0.0124638622703879	-0.0134447353259798	-0.00757387697619597	-0.0134447353259798	0.279620271582031	-0.00659874281798972	-0.00659874281798972	0.00502929517712938	-0.00465132253359422	-0.0134447353259798	-0.0134447353259798	-0.0124638622703879	-0.0134447353259798	-0.0134447353259798	0.0011682865196698	-0.0124638622703879	-0.0134447353259798	0.0117503958502069	-0.000767822507196636	-0.0124638622703879	-0.0114839503840389	-0.00952700259707808	-0.0134447353259798	-0.0134447353259798	-0.0134447353259798	0.0855165460898159	-0.0105049977850548	-0.0134447353259798	-0.0114839503840389	-0.0134447353259798	-0.0134447353259798	-0.0134447353259798	0.0970058461375716	-0.0134447353259798	-0.0134447353259798	-0.0085499629492515	-0.0134447353259798	0.0372595730820428	-0.0134447353259798	-0.0134447353259798	-0.00952700259707808	-0.0134447353259798	-0.0114839503840389	-0.00562455862014637	-0.0134447353259798	0.0502347319451761	-0.0134447353259798	-0.0105049977850548	-0.0134447353259798	-0.0134447353259798	0.0344571424763405	0.0335212509714356	-0.0134447353259798	0.00791530006626431	-0.0134447353259798	-0.0114839503840389	-0.0134447353259798	-0.0114839503840389	-0.00367903271465485	-0.0134447353259798	-0.0134447353259798	-0.0124638622703879	-0.0134447353259798	-0.0134447353259798	0.0250585770527019
G440104072	0.00797945187763882	-0.0133805835146053	-0.0133805835146053	-0.0133805835146053	-0.0123997104590134	-0.0133805835146053	-0.0123997104590134	-0.0133805835146053	0.210743840855196	-0.00458717072221977	-0.0123997104590134	-0.0133805835146053	-0.0123997104590134	-0.0133805835146053	-0.0133805835146053	-0.0123997104590134	-0.0133805835146053	-0.0133805835146053	0.00316480608209834	-0.0133805835146053	-0.0133805835146053	-0.0114197985726645	-0.0133805835146053	-0.0133805835146053	0.11621766736308	-0.0133805835146053	-0.0133805835146053	-0.0133805835146053	-0.0114197985726645	-0.00848581113787706	-0.0133805835146053	-0.0133805835146053	-0.0133805835146053	-0.0123997104590134	0.00701837539808829	-0.0133805835146053	-0.0133805835146053	-0.0133805835146053	-0.0133805835146053	-0.0133805835146053	0.213876184841513	0.11621766736308	-0.0133805835146053	-0.0133805835146053	-0.0123997104590134	-0.00946285078570366	-0.00264353551364863	0.0146812481436573	-0.0133805835146053	0.00412959149219729	-0.0133805835146053	-0.0123997104590134	-0.0133805835146053	-0.0133805835146053	-0.0104408459736803	-0.0123997104590134	-0.0133805835146053	-0.0133805835146053	-0.0133805835146053	-0.0114197985726645	-0.0133805835146053	-0.00848581113787706	-0.0075097251648215	-0.0133805835146053	-0.0133805835146053	-0.0123997104590134	-0.0133805835146053	0.0288927616046179	-0.00458717072221977
G441284262	-0.0119187540066385	-0.0119187540066385	-0.0119187540066385	-0.0119187540066385	-0.0119187540066385	-0.0119187540066385	-0.0119187540066385	-0.0119187540066385	0.508672572370677	-0.00800102127773675	-0.0119187540066385	-0.00507276149864838	-0.0119187540066385	-0.0119187540066385	-0.0119187540066385	-0.0119187540066385	-0.0119187540066385	-0.0119187540066385	-0.0109378809510466	-0.0119187540066385	-0.0119187540066385	-0.0109378809510466	-0.0119187540066385	-0.0119187540066385	-0.0109378809510466	0.046220532888902	-0.0119187540066385	-0.0119187540066385	-0.0119187540066385	-0.0119187540066385	-0.0060478956568546	-0.0119187540066385	-0.0119187540066385	-0.00897901646571341	-0.0109378809510466	-0.0119187540066385	-0.00702398162991021	-0.0119187540066385	-0.0119187540066385	-0.0119187540066385	-0.0119187540066385	-0.0119187540066385	-0.0119187540066385	-0.0119187540066385	-0.0119187540066385	-0.0119187540066385	0.00462663559006529	-0.00995796906469763	-0.0119187540066385	-0.0060478956568546	-0.0109378809510466	-0.00995796906469763	-0.0119187540066385	-0.0119187540066385	-0.00897901646571341	0.0104014350839489	-0.0119187540066385	-0.0109378809510466	-0.0119187540066385	-0.0119187540066385	-0.0119187540066385	-0.00995796906469763	-0.0119187540066385	-0.0119187540066385	-0.0119187540066385	-0.0119187540066385	-0.0119187540066385	-0.00897901646571341	0.144892060395932
G441424276	-0.0123387153195942	-0.0103779303776534	-0.0123387153195942	-0.0123387153195942	-0.0113578422640024	-0.00160166731863756	-0.0123387153195942	-0.0123387153195942	0.461704828828816	-0.0123387153195942	-0.0113578422640024	-0.00257301270826941	-0.00939897777866929	-0.0123387153195942	-0.0123387153195942	-0.0103779303776534	-0.0123387153195942	-0.0123387153195942	-0.00842098259069266	-0.0123387153195942	-0.0123387153195942	-0.0123387153195942	-0.0123387153195942	-0.0123387153195942	-0.0113578422640024	-0.0123387153195942	-0.0113578422640024	-0.0123387153195942	-0.0123387153195942	0.0577657396342196	-0.0113578422640024	-0.0123387153195942	-0.0123387153195942	-0.00549272281160418	-0.0123387153195942	-0.0123387153195942	-0.00744394294286604	-0.0123387153195942	-0.0123387153195942	-0.0123387153195942	-0.0045185386137609	-0.0123387153195942	-0.00354530252720871	-0.0123387153195942	-0.00939897777866929	-0.00939897777866929	0.0336905027594343	0.0128564158565923	-0.00744394294286604	0.0280513900716641	-0.0123387153195942	-0.00842098259069266	-0.0123387153195942	-0.0123387153195942	0.035563162482726	-0.0123387153195942	-0.0123387153195942	0.0318143296012064	-0.0123387153195942	-0.0123387153195942	-0.0123387153195942	-0.0113578422640024	-0.0103779303776534	-0.0123387153195942	-0.0113578422640024	-0.0123387153195942	-0.0123387153195942	-0.0123387153195942	0.00806024359309936
G440305441	-0.0124903803593535	-0.0124903803593535	-0.0124903803593535	-0.0124903803593535	-0.0124903803593535	-0.0124903803593535	-0.00759560798262533	-0.0124903803593535	0.444300733410305	-0.00955064281842852	-0.0124903803593535	-0.0115095073037617	-0.0115095073037617	-0.0124903803593535	-0.0124903803593535	-0.0124903803593535	-0.0124903803593535	-0.0124903803593535	-0.0115095073037617	-0.0124903803593535	-0.0124903803593535	-0.00564438785136352	-0.0124903803593535	-0.0124903803593535	0.076645006905151	-0.0124903803593535	-0.0124903803593535	-0.0124903803593535	-0.0124903803593535	0.125691614209723	-0.0124903803593535	0.00982980873123381	-0.0124903803593535	-0.0124903803593535	0.0231760506841284	-0.0124903803593535	0.0117473548605057	-0.0124903803593535	-0.0124903803593535	-0.0124903803593535	-0.0124903803593535	-0.0124903803593535	-0.0124903803593535	-0.0124903803593535	-0.0124903803593535	-0.0124903803593535	-0.00759560798262533	-0.0124903803593535	-0.0124903803593535	-0.0124903803593535	-0.0124903803593535	-0.0115095073037617	-0.0124903803593535	-0.0124903803593535	-0.00369696756696799	0.00405500923735021	-0.0124903803593535	-0.00759560798262533	-0.0124903803593535	-0.0124903803593535	-0.0124903803593535	-0.0105295954174127	-0.0115095073037617	-0.0124903803593535	-0.0105295954174127	0.0155714512989092	-0.0124903803593535	-0.0105295954174127	-0.00564438785136352
G440104547	-0.0116862036529295	-0.0116862036529295	-0.0116862036529295	-0.0116862036529295	-0.0116862036529295	-0.0116862036529295	-0.00972541871098862	-0.0116862036529295	0.543855686676461	-0.0116862036529295	-0.0107053305973376	-0.00874646611200446	-0.00874646611200446	-0.0116862036529295	-0.0116862036529295	0.0182822062759147	-0.0116862036529295	-0.0116862036529295	-0.0116862036529295	-0.0107053305973376	-0.0116862036529295	-0.0107053305973376	-0.00874646611200446	-0.0107053305973376	-0.0116862036529295	-0.0116862036529295	-0.0116862036529295	-0.0116862036529295	-0.0116862036529295	0.020185156422001	0.0106339854376579	-0.0116862036529295	-0.0116862036529295	-0.0107053305973376	-0.00679143127620128	-0.0116862036529295	-0.0107053305973376	-0.0116862036529295	-0.0116862036529295	-0.0116862036529295	-0.0116862036529295	-0.0116862036529295	-0.00874646611200446	-0.0116862036529295	-0.0116862036529295	-0.00972541871098862	-0.00581534530314562	0.000990709165853562	-0.0116862036529295	0.00389346882381511	-0.0116862036529295	0.0738520574307254	-0.0116862036529295	-0.0116862036529295	-0.00581534530314562	-0.00972541871098862	-0.0116862036529295	-0.0107053305973376	-0.0116862036529295	-0.0116862036529295	-0.0116862036529295	-0.0116862036529295	-0.0116862036529295	-0.0116862036529295	-0.0116862036529295	-0.0116862036529295	-0.0116862036529295	-0.0116862036529295	2.12471413056936e-05
G440883552	-0.012155387136343	-0.0111745140807512	-0.012155387136343	-0.012155387136343	-0.012155387136343	-0.012155387136343	-0.0111745140807512	-0.012155387136343	0.0149517905114689	0.00149004876057063	-0.012155387136343	0.0139962242658002	-0.00433521043050971	-0.012155387136343	-0.012155387136343	-0.012155387136343	-0.012155387136343	-0.00823765440744148	-0.00726061475961492	-0.012155387136343	-0.012155387136343	-0.00530939462835305	-0.012155387136343	-0.0111745140807512	-0.0111745140807512	0.00245763470930658	-0.00921564959541816	-0.012155387136343	0.00342428534040143	-0.0101946021944023	-0.012155387136343	0.00728157074015939	-0.0111745140807512	-0.0111745140807512	0.493751387558051	-0.012155387136343	-0.012155387136343	-0.012155387136343	-0.012155387136343	-0.00921564959541816	-0.0101946021944023	-0.012155387136343	-0.012155387136343	-0.0111745140807512	-0.0111745140807512	-0.012155387136343	-0.012155387136343	-0.0101946021944023	-0.012155387136343	-0.0101946021944023	-0.012155387136343	-0.00726061475961492	-0.012155387136343	-0.012155387136343	0.0413435202026953	-0.012155387136343	-0.012155387136343	0.0597772218915332	-0.00726061475961492	-0.012155387136343	-0.012155387136343	0.00245763470930658	-0.0111745140807512	-0.012155387136343	-0.012155387136343	-0.012155387136343	-0.012155387136343	-0.0111745140807512	0.00728157074015939
G440305310	-0.0113119887214624	-0.0113119887214624	-0.0113119887214624	-0.0113119887214624	-0.0113119887214624	-0.0113119887214624	-0.00446599621347245	-0.0113119887214624	0.580718194871065	-0.0113119887214624	-0.000574940720505784	-0.0083722511805375	-0.0103311156658706	-0.0113119887214624	-0.0113119887214624	-0.00446599621347245	-0.0113119887214624	-0.0113119887214624	-0.0113119887214624	-0.0113119887214624	-0.0113119887214624	-0.0103311156658706	-0.0113119887214624	-0.0103311156658706	-0.0113119887214624	-0.0113119887214624	-0.0103311156658706	-0.0113119887214624	-0.0113119887214624	0.0196083489327639	0.0281351651619256	-0.0113119887214624	-0.0103311156658706	-0.0113119887214624	-0.0103311156658706	-0.0113119887214624	-0.0103311156658706	-0.0113119887214624	-0.0113119887214624	-0.0113119887214624	-0.00935120377952162	-0.0113119887214624	-0.0113119887214624	-0.0113119887214624	-0.0113119887214624	-0.00641721634473429	-0.00739425599256083	0.0042676837552822	-0.0113119887214624	-0.0113119887214624	-0.0113119887214624	-0.0083722511805375	-0.0113119887214624	-0.0113119887214624	0.00716204178164672	-0.00739425599256083	-0.0113119887214624	0.000395462072772508	-0.0113119887214624	-0.0113119887214624	-0.0113119887214624	-0.0113119887214624	-0.00154628611013756	-0.0113119887214624	-0.0113119887214624	-0.0113119887214624	-0.0113119887214624	-0.0113119887214624	-0.000574940720505784
G440305600	-0.0122574560809476	-0.0112765830253556	-0.0122574560809476	-0.0122574560809476	-0.0093177185400226	0.0365794381522796	-0.0122574560809476	-0.0122574560809476	0.484136761745748	-0.00833972335204588	-0.0102966711390068	-0.00833972335204588	-0.0112765830253556	-0.0122574560809476	-0.0122574560809476	-0.000550005286712515	-0.0122574560809476	-0.0112765830253556	0.0110219656970999	-0.0102966711390068	-0.00443727937511423	-0.0102966711390068	-0.0122574560809476	-0.0122574560809476	0.0560154965293983	-0.0122574560809476	-0.0122574560809476	-0.0122574560809476	-0.0112765830253556	0.0119802791389117	-0.0093177185400226	-0.0122574560809476	-0.0122574560809476	-0.0122574560809476	-0.00638659773116375	-0.0122574560809476	-0.0102966711390068	-0.0122574560809476	-0.0122574560809476	-0.0122574560809476	-0.0122574560809476	-0.0122574560809476	-0.0122574560809476	-0.0122574560809476	-0.0122574560809476	-0.00443727937511423	0.00138797981596628	0.0328341154221175	-0.0102966711390068	-0.0102966711390068	-0.0122574560809476	0.00814150283174614	-0.0122574560809476	-0.0122574560809476	-0.000550005286712515	-0.0122574560809476	-0.0122574560809476	0.000419456737835579	-0.0122574560809476	-0.0122574560809476	-0.0122574560809476	-0.0112765830253556	-0.00736268370421941	-0.0093177185400226	-0.0122574560809476	-0.0122574560809476	-0.0122574560809476	-0.00541146357295748	-0.0093177185400226
G441502322	-0.0132485040435325	-0.0132485040435325	-0.0122676309879406	-0.0132485040435325	-0.0132485040435325	-0.0132485040435325	-0.0122676309879406	-0.0132485040435325	0.018622856031398	-0.0132485040435325	-0.0103087665026074	-0.00835373166680419	-0.0132485040435325	-0.0132485040435325	-0.0132485040435325	-0.00737764569374866	-0.0112877191015916	-0.0132485040435325	0.00811153134871158	-0.0122676309879406	-0.0132485040435325	0.109429303989579	-0.0103087665026074	-0.0132485040435325	-0.0132485040435325	-0.0132485040435325	-0.0132485040435325	-0.0132485040435325	-0.0103087665026074	0.0866012714333786	-0.0132485040435325	-0.00835373166680419	-0.0132485040435325	-0.0122676309879406	0.0550244485668136	-0.0103087665026074	-0.0112877191015916	-0.0132485040435325	-0.0132485040435325	-0.0132485040435325	-0.0132485040435325	-0.0132485040435325	-0.00251145604257578	-0.0132485040435325	-0.0132485040435325	-0.0132485040435325	-0.00445509125114694	-0.00835373166680419	-0.0132485040435325	0.0504309632276235	-0.0132485040435325	0.328397483893308	-0.0122676309879406	-0.0122676309879406	0.0023311684332122	0.0167199058853118	-0.0132485040435325	0.000396931853381395	-0.0122676309879406	-0.0132485040435325	-0.0132485040435325	-0.00737764569374866	-0.00445509125114694	-0.0132485040435325	-0.0122676309879406	-0.0103087665026074	-0.0132485040435325	-0.00348280143220758	0.00136451780211724
G440883151	-0.013548738095275	-0.0115879531533342	-0.013548738095275	-0.013548738095275	-0.0115879531533342	-0.013548738095275	-0.0125678650396832	-0.0115879531533342	0.187567928029399	0.0445905488002655	-0.013548738095275	0.00685022081741866	0.0135584395525369	-0.013548738095275	-0.013548738095275	-0.013548738095275	-0.013548738095275	-0.013548738095275	9.66978016388621e-05	-0.0106090005543501	-0.013548738095275	-0.0106090005543501	-0.013548738095275	-0.013548738095275	-0.0125678650396832	-0.00572856138944158	-0.00865396571854678	-0.0125678650396832	-0.013548738095275	0.165660358163272	-0.0115879531533342	9.66978016388621e-05	-0.013548738095275	-0.00572856138944158	0.00203093438146951	-0.013548738095275	-0.0115879531533342	-0.013548738095275	-0.013548738095275	-0.013548738095275	-0.0115879531533342	-0.0115879531533342	-0.013548738095275	-0.013548738095275	-0.013548738095275	-0.0125678650396832	-0.0106090005543501	-0.00184128730103995	-0.013548738095275	-0.00963100536637337	-0.013548738095275	-0.0106090005543501	-0.0125678650396832	-0.013548738095275	0.0764839125762194	-0.0125678650396832	-0.0125678650396832	0.164018321669527	-0.013548738095275	-0.013548738095275	-0.013548738095275	0.0173715995589514	-0.00475532530288952	-0.013548738095275	0.00588821978122739	-0.00572856138944158	-0.013548738095275	-0.013548738095275	-0.0106090005543501
G441284257	-0.01325504653151	-0.01325504653151	-0.01325504653151	-0.01325504653151	-0.01325504653151	-0.01325504653151	-0.0103153089905851	-0.01325504653151	0.202204494952568	-0.01325504653151	-0.0112942615895692	-0.0112942615895692	-0.01325504653151	-0.01325504653151	-0.01325504653151	-0.00640905402352001	-0.01325504653151	-0.01325504653151	-0.0112942615895692	-0.0112942615895692	-0.00446163373912458	-0.0112942615895692	-0.0122741734759182	-0.01325504653151	-0.01325504653151	0.0874824342855414	-0.01325504653151	-0.01325504653151	-0.01325504653151	0.0411736609674948	0.217903404495672	-0.01325504653151	-0.01325504653151	-0.01325504653151	-0.0122741734759182	-0.01325504653151	-0.01325504653151	-0.01325504653151	-0.01325504653151	-0.01325504653151	-0.00836027415478183	-0.01325504653151	-0.01325504653151	-0.01325504653151	-0.01325504653151	-0.01325504653151	-0.00836027415478183	0.0138521311163019	-0.01325504653151	-0.00154759573727502	-0.01325504653151	0.194261641438631	-0.01325504653151	-0.01325504653151	-0.0112942615895692	-0.0112942615895692	-0.01325504653151	-0.0122741734759182	-0.01325504653151	-0.01325504653151	-0.01325504653151	-0.01325504653151	0.00329034306519354	-0.01325504653151	-0.01325504653151	-0.01325504653151	-0.01325504653151	-0.0103153089905851	-0.0112942615895692
G440305373	-0.0103880948085048	-0.0103880948085048	-0.0133278323494298	-0.0133278323494298	-0.0123469592938379	-0.0133278323494298	-0.011367047407489	-0.0123469592938379	0.294272314177694	-0.00843305997270151	-0.0133278323494298	-0.0133278323494298	-0.00941009962052817	-0.0133278323494298	-0.0133278323494298	-0.011367047407489	-0.0133278323494298	-0.0133278323494298	-0.00453441955704424	-0.0133278323494298	-0.0133278323494298	0.00610912552707277	-0.0133278323494298	-0.0133278323494298	-0.0123469592938379	-0.0123469592938379	-0.0133278323494298	-0.0133278323494298	-0.0133278323494298	0.100631524643801	-0.0133278323494298	0.109349975683682	-0.0133278323494298	-0.0133278323494298	-0.0133278323494298	-0.0133278323494298	-0.0123469592938379	-0.0133278323494298	-0.0133278323494298	-0.0133278323494298	-0.0133278323494298	-0.0133278323494298	-0.0133278323494298	-0.0133278323494298	-0.0123469592938379	-0.0123469592938379	-0.0133278323494298	0.0109099028704295	-0.0133278323494298	0.0448114545461106	-0.0133278323494298	-0.00941009962052817	-0.0133278323494298	-0.0133278323494298	0.0355090618837973	0.0137793452983821	-0.0133278323494298	0.0128237790527136	-0.0133278323494298	-0.0133278323494298	-0.0123469592938379	-0.0133278323494298	-0.0133278323494298	-0.0133278323494298	-0.0133278323494298	-0.0123469592938379	-0.0133278323494298	-0.0133278323494298	0.117993071839702
G441802483	-0.0132233736072088	-0.0112625886652679	-0.0132233736072088	-0.0132233736072088	-0.0122425005516169	-0.0132233736072088	-0.0122425005516169	-0.0132233736072088	0.0328058444718198	-0.0112625886652679	-0.0132233736072088	0.276909079879524	-0.0122425005516169	-0.0132233736072088	-0.0122425005516169	-0.0122425005516169	-0.0122425005516169	-0.0132233736072088	0.0439895584282009	-0.0132233736072088	-0.0132233736072088	-0.0102836360662838	-0.0132233736072088	-0.0132233736072088	-0.00735251525742505	-0.00735251525742505	0.00428680139959363	-0.0132233736072088	-0.0122425005516169	-0.000546460788425719	-0.00637738109921882	-0.00832860123048057	-0.0132233736072088	-0.0122425005516169	-0.0112625886652679	-0.0132233736072088	-0.0132233736072088	-0.0122425005516169	-0.00540319690137548	-0.0132233736072088	-0.0112625886652679	0.00621358426929359	-0.0132233736072088	-0.0122425005516169	-0.0132233736072088	-0.0132233736072088	0.00813666178503519	-0.00832860123048057	-0.0132233736072088	-0.0112625886652679	-0.0122425005516169	-0.00442996081482335	-0.0132233736072088	-0.0112625886652679	-0.0102836360662838	-0.00637738109921882	-0.00637738109921882	-0.0112625886652679	-0.0122425005516169	-0.0132233736072088	-0.0132233736072088	0.218713590499387	-0.0132233736072088	-0.0132233736072088	-0.00540319690137548	0.00813666178503519	-0.0132233736072088	-0.00637738109921882	0.0768092770642857
