feature	g_Acidaminococcus	g_Acinetobacter	g_Actinomyces	g_Adlercreutzia	g_Akkermansia	g_Alistipes	g_Anaerostipes	g_Atopobium	g_Bacteroides	g_Bifidobacterium	g_Bilophila	g_Blautia	g_Bradyrhizobium	g_Brevibacterium	g_Bulleidia	g_Butyricimonas	g_Catenibacterium	g_Citrobacter	g_Clostridium	g_Collinsella	g_Coprobacillus	g_Coprococcus	g_Desulfovibrio	g_Devosia	g_Dialister	g_Dorea	g_Eggerthella	g_Enhydrobacter	g_Enterobacter	g_Faecalibacterium	g_Fusobacterium	g_Haemophilus	g_Halomonas	g_Holdemania	g_Klebsiella	g_Lachnobacterium	g_Lachnospira	g_Lacticigenium	g_Lactobacillus	g_Leptothrix	g_Megamonas	g_Megasphaera	g_Methanobrevibacter	g_Methylobacterium	g_Ochrobactrum	g_Odoribacter	g_Oscillospira	g_Parabacteroides	g_Paraprevotella	g_Phascolarctobacterium	g_Prauseria	g_Prevotella	g_Pseudidiomarina	g_Pseudomonas	g_Ralstonia	g_Roseburia	g_SMB53	g_Sediminibacterium	g_Serratia	g_Sphingomonas	g_Staphylococcus	g_Streptococcus	g_Sutterella	g_Synergistes	g_Turicibacter	g_Veillonella	g_WAL_1855D	g_Eubacterium	g_Ruminococcus
G441502150	0	0.00588812561334642	0.00294406280667321	0.00392541707556428	0	0	0.00098135426889107	0.0117762512266928	0.042198233562316	0.173699705593719	0	0.0490677134445535	0.00686947988223749	0	0.00196270853778214	0	0	0	0.013738959764475	0.00098135426889107	0	0.205103042198234	0.00098135426889107	0	0.0912659470068695	0.00294406280667321	0	0.00490677134445535	0	0.118743866535819	0.00196270853778214	0	0.00294406280667321	0	0.00196270853778214	0	0	0.00392541707556428	0	0	0	0.00098135426889107	0	0.0117762512266928	0.00098135426889107	0	0	0	0.00196270853778214	0	0	0.00196270853778214	0	0	0.0598626104023552	0.00785083415112856	0	0.0363101079489696	0	0.0372914622178607	0	0.0333660451422964	0	0	0.00196270853778214	0.00392541707556428	0	0	0.0412168792934249
G445302260	0	0	0	0	0.113837095191364	0	0.00098135426889107	0	0.213935230618253	0.132482826300294	0.00098135426889107	0.0098135426889107	0	0	0	0	0	0.00196270853778214	0.00588812561334642	0	0	0.0157016683022571	0	0	0.00294406280667321	0	0.00098135426889107	0	0.00196270853778214	0.118743866535819	0	0.00098135426889107	0	0.00098135426889107	0.121687929342493	0.00098135426889107	0.0893032384690873	0	0	0.00098135426889107	0	0	0	0	0	0	0.0578999018645731	0.00196270853778214	0	0.0539744847890088	0	0.00098135426889107	0	0	0	0.0117762512266928	0	0	0.00098135426889107	0	0	0.00490677134445535	0.0117762512266928	0	0	0.00196270853778214	0	0.00098135426889107	0.0176643768400393
G440305607	0	0	0	0	0	0	0.00196270853778214	0	0.503434739941119	0	0.00294406280667321	0.00490677134445535	0.00098135426889107	0	0	0.00294406280667321	0	0	0.00588812561334642	0	0	0.00294406280667321	0.00098135426889107	0	0.00294406280667321	0	0	0	0	0.0922473012757605	0.0098135426889107	0.0471050049067713	0	0.00098135426889107	0.0215897939156035	0	0.0323846908734053	0.00294406280667321	0.00490677134445535	0	0	0	0	0	0.00098135426889107	0	0.00098135426889107	0.0304219823356232	0	0.0206084396467125	0	0.0647693817468106	0	0	0.00588812561334642	0.00490677134445535	0	0.00686947988223749	0.00098135426889107	0	0	0.0804710500490677	0.014720314033366	0.00098135426889107	0	0.013738959764475	0	0	0.00785083415112856
G441802089	0	0.00686947988223749	0.00392541707556428	0	0.00098135426889107	0	0	0.00392541707556428	0.0451422963689892	0.0196270853778214	0	0.0353287536800785	0.0166830225711482	0	0	0	0	0	0.00490677134445535	0.00196270853778214	0	0.0961727183513248	0	0.00196270853778214	0.00098135426889107	0.0893032384690873	0.00098135426889107	0	0	0.028459273797841	0.00490677134445535	0	0	0	0.0107948969578018	0	0	0.0176643768400393	0	0	0.013738959764475	0	0	0	0.00196270853778214	0	0.00098135426889107	0.00196270853778214	0	0.00686947988223749	0	0.00392541707556428	0	0.00098135426889107	0.0412168792934249	0.00490677134445535	0.00294406280667321	0.0157016683022571	0	0	0	0.243375858684985	0.00294406280667321	0	0	0.00098135426889107	0	0	0.245338567222767
G440104523	0.00098135426889107	0	0	0.00098135426889107	0.00490677134445535	0	0.00098135426889107	0	0.249263984298332	0.0107948969578018	0	0.0245338567222767	0.00588812561334642	0	0	0.00294406280667321	0	0	0.0225711481844946	0.014720314033366	0.00098135426889107	0.00785083415112856	0.00098135426889107	0	0.00490677134445535	0.00196270853778214	0	0	0.00196270853778214	0.0304219823356232	0.00588812561334642	0.0716388616290481	0	0	0.0775269872423945	0	0.00098135426889107	0.00098135426889107	0	0	0	0.124631992149166	0	0.00098135426889107	0.00098135426889107	0	0.00490677134445535	0.00490677134445535	0.00098135426889107	0.00098135426889107	0	0.00392541707556428	0	0	0.0402355250245339	0.0196270853778214	0.00098135426889107	0.00392541707556428	0.00196270853778214	0	0	0.00883218842001963	0	0	0.00785083415112856	0.042198233562316	0	0	0.187438665358194
G440104267	0	0	0.0206084396467125	0	0.00196270853778214	0	0.00098135426889107	0.00098135426889107	0.0402355250245339	0.125613346418057	0	0.070657507360157	0.0098135426889107	0	0.00196270853778214	0.00196270853778214	0	0.00098135426889107	0.0412168792934249	0.0215897939156035	0	0.0186457311089303	0.00196270853778214	0	0	0.0520117762512267	0.00098135426889107	0	0	0.0520117762512267	0.00098135426889107	0	0	0	0.014720314033366	0	0.0127576054955839	0.0431795878312071	0	0	0	0	0	0.00392541707556428	0.00098135426889107	0	0	0.00196270853778214	0	0.00490677134445535	0	0.00294406280667321	0	0	0.028459273797841	0.0107948969578018	0.00098135426889107	0.00294406280667321	0.00098135426889107	0	0	0.324828263002944	0.00098135426889107	0	0.00785083415112856	0.00196270853778214	0	0.00588812561334642	0.0539744847890088
G440104309	0	0	0	0	0.00098135426889107	0.00196270853778214	0	0	0.262021589793916	0.00196270853778214	0.00098135426889107	0.00196270853778214	0.0117762512266928	0	0	0.00098135426889107	0	0	0.0402355250245339	0.00098135426889107	0	0.0353287536800785	0.0098135426889107	0	0	0.00098135426889107	0	0	0	0.0618253189401374	0	0.0588812561334642	0	0	0	0	0.00392541707556428	0.00098135426889107	0	0.00098135426889107	0.0235525024533857	0.00392541707556428	0	0.00098135426889107	0.00196270853778214	0.013738959764475	0.00883218842001963	0.0883218842001963	0.00098135426889107	0.0539744847890088	0	0.19234543670265	0	0	0.0166830225711482	0.0255152109911678	0	0.00294406280667321	0	0	0	0.00588812561334642	0.0441609421000981	0	0	0.00294406280667321	0	0	0.0157016683022571
G440104513	0	0	0	0	0.00196270853778214	0	0.00098135426889107	0.00294406280667321	0.106967615309127	0.00098135426889107	0	0.0206084396467125	0.00883218842001963	0	0	0	0	0	0	0	0	0.0274779195289499	0	0	0	0.014720314033366	0.00098135426889107	0	0	0.00294406280667321	0.0117762512266928	0	0.00196270853778214	0	0.00883218842001963	0	0	0.00588812561334642	0.0677134445534838	0.00098135426889107	0.00098135426889107	0.132482826300294	0	0	0.00196270853778214	0	0.00098135426889107	0.00196270853778214	0	0.0157016683022571	0	0.00490677134445535	0.00098135426889107	0	0.0716388616290481	0	0	0.00294406280667321	0.00098135426889107	0	0	0.275760549558391	0	0.00392541707556428	0	0	0	0.00098135426889107	0.181550539744848
G440981040	0.00196270853778214	0	0	0	0.00392541707556428	0	0	0	0.014720314033366	0.013738959764475	0	0.00392541707556428	0.00098135426889107	0	0	0	0	0	0.00883218842001963	0.00785083415112856	0	0.00098135426889107	0	0	0.00196270853778214	0.00294406280667321	0	0	0.00098135426889107	0.084396467124632	0.00098135426889107	0.00098135426889107	0	0	0.00686947988223749	0	0	0.00392541707556428	0.243375858684985	0	0	0	0	0	0	0	0	0.00098135426889107	0	0	0.00098135426889107	0.013738959764475	0	0	0	0.00392541707556428	0	0	0	0	0	0.539744847890088	0	0	0	0.0294406280667321	0.00098135426889107	0	0.00196270853778214
G440205309	0	0	0	0	0	0	0.00686947988223749	0	0.493621197252208	0	0	0.0098135426889107	0.014720314033366	0.00098135426889107	0	0	0	0	0.00392541707556428	0	0	0.00098135426889107	0	0	0.180569185475957	0.00098135426889107	0.00196270853778214	0	0	0.00294406280667321	0.00098135426889107	0	0.00098135426889107	0	0.00098135426889107	0	0	0.00294406280667321	0	0	0	0.0510304219823356	0	0.00098135426889107	0.00098135426889107	0	0.00196270853778214	0.00098135426889107	0	0	0.00098135426889107	0	0	0	0.0755642787046124	0.0166830225711482	0	0.0451422963689892	0	0	0	0.0314033366045142	0.00588812561334642	0	0.00098135426889107	0	0	0	0.042198233562316
G445302275	0	0	0.00098135426889107	0	0	0	0	0	0.471050049067713	0.00098135426889107	0.00294406280667321	0.00490677134445535	0	0	0	0.00098135426889107	0.00098135426889107	0	0.00196270853778214	0.0127576054955839	0	0.00392541707556428	0	0	0.00098135426889107	0	0	0	0	0.0520117762512267	0.00785083415112856	0	0	0.00196270853778214	0.00686947988223749	0	0.0107948969578018	0.00392541707556428	0	0	0	0	0	0	0	0.00196270853778214	0.014720314033366	0.00686947988223749	0.00392541707556428	0.117762512266928	0	0.00196270853778214	0	0	0	0.0186457311089303	0	0	0	0	0	0.0500490677134446	0	0	0.00196270853778214	0.00196270853778214	0	0.00098135426889107	0.190382728164868
G440305128	0.00883218842001963	0	0	0	0	0	0	0	0.00196270853778214	0.00294406280667321	0	0	0.00588812561334642	0	0	0	0	0	0	0	0	0	0	0	0.00196270853778214	0	0	0	0	0	0.00098135426889107	0.0578999018645731	0	0	0.00098135426889107	0	0	0	0.00098135426889107	0.00098135426889107	0	0.00392541707556428	0	0.00196270853778214	0	0	0	0	0	0	0	0.00294406280667321	0	0	0.028459273797841	0	0	0.00686947988223749	0	0	0	0.0117762512266928	0.013738959764475	0	0	0.429833169774289	0	0	0.41315014720314
G440205491	0	0.00196270853778214	0	0	0.00098135426889107	0	0.00098135426889107	0	0.0471050049067713	0.00588812561334642	0	0.00883218842001963	0.0157016683022571	0.00098135426889107	0.00098135426889107	0.00098135426889107	0	0	0.00294406280667321	0.00392541707556428	0	0.00588812561334642	0	0	0.00098135426889107	0.00196270853778214	0	0	0	0.056918547595682	0.0107948969578018	0.0647693817468106	0	0	0.014720314033366	0	0.0127576054955839	0.00098135426889107	0	0.00098135426889107	0.508341511285574	0	0	0	0.00098135426889107	0	0.00098135426889107	0.013738959764475	0	0.0157016683022571	0	0.0333660451422964	0	0	0.0628066732090285	0	0	0.0441609421000981	0	0	0	0.0215897939156035	0	0	0.00196270853778214	0.00490677134445535	0	0.00098135426889107	0.0186457311089303
G441303055	0	0	0.0098135426889107	0	0	0	0	0.00294406280667321	0.00294406280667321	0.44946025515211	0	0	0.00098135426889107	0	0.00196270853778214	0	0	0	0.00098135426889107	0	0	0.00098135426889107	0	0	0.00098135426889107	0	0	0	0	0	0.00098135426889107	0.00098135426889107	0	0	0	0	0	0.0294406280667321	0	0	0	0	0	0	0	0	0	0	0	0.00098135426889107	0	0.239450441609421	0	0	0.00392541707556428	0	0	0.00588812561334642	0	0	0	0.237487733071639	0.00098135426889107	0	0	0.00196270853778214	0	0	0.00196270853778214
G440205287	0	0.00098135426889107	0	0	0.00196270853778214	0	0	0	0.0520117762512267	0	0.0196270853778214	0.0098135426889107	0.013738959764475	0	0	0	0	0.00196270853778214	0.00785083415112856	0.00098135426889107	0	0.00490677134445535	0.00196270853778214	0.00098135426889107	0	0.0117762512266928	0	0.00098135426889107	0.0117762512266928	0.00196270853778214	0.0971540726202159	0.00098135426889107	0	0	0.426889106967615	0	0	0.00196270853778214	0.00098135426889107	0	0.00686947988223749	0.0353287536800785	0	0	0	0	0	0.00294406280667321	0	0.0598626104023552	0	0.00294406280667321	0	0	0.0618253189401374	0	0	0.070657507360157	0.00294406280667321	0	0	0	0.0598626104023552	0	0.00196270853778214	0	0	0	0.0235525024533857
G441303040	0	0.00196270853778214	0.00294406280667321	0.00196270853778214	0.0206084396467125	0	0	0.00294406280667321	0.105986261040236	0.0176643768400393	0.00490677134445535	0.0834151128557409	0.00883218842001963	0	0.00098135426889107	0.00196270853778214	0	0	0.00883218842001963	0	0	0.114818449460255	0.00490677134445535	0.00098135426889107	0.00196270853778214	0	0.00392541707556428	0	0.00098135426889107	0.107948969578018	0	0	0	0.00686947988223749	0.0314033366045142	0	0.00392541707556428	0.00490677134445535	0	0	0	0	0.0392541707556428	0	0.00196270853778214	0.00098135426889107	0.00785083415112856	0.00392541707556428	0	0	0	0.0157016683022571	0.00098135426889107	0.00098135426889107	0.0294406280667321	0.00588812561334642	0.00294406280667321	0.0196270853778214	0	0.00196270853778214	0.00098135426889107	0.0539744847890088	0.00098135426889107	0.00098135426889107	0.00588812561334642	0.00098135426889107	0	0.00196270853778214	0.252208047105005
G440104445	0	0.00196270853778214	0	0	0	0	0	0	0.49558390578999	0.0392541707556428	0.00196270853778214	0.00392541707556428	0.00686947988223749	0	0	0	0	0.00196270853778214	0.00392541707556428	0.00686947988223749	0	0.0176643768400393	0	0	0	0.00785083415112856	0	0	0.00098135426889107	0	0.00883218842001963	0.00785083415112856	0	0	0.0304219823356232	0	0.0412168792934249	0	0	0	0	0.124631992149166	0	0	0	0	0.00294406280667321	0.013738959764475	0	0.0785083415112856	0	0.00294406280667321	0	0	0.0264965652600589	0	0	0.00392541707556428	0	0	0	0.00392541707556428	0.00196270853778214	0	0.00098135426889107	0.00686947988223749	0	0	0.055937193326791
G440104064	0	0	0.00392541707556428	0	0.00196270853778214	0	0.00588812561334642	0	0.112855740922473	0.00098135426889107	0	0.0618253189401374	0.0098135426889107	0	0.00196270853778214	0	0	0	0.0274779195289499	0	0	0.0343473994111874	0	0	0	0.0157016683022571	0.00196270853778214	0	0	0.028459273797841	0.00098135426889107	0.00294406280667321	0	0	0.00196270853778214	0	0.104023552502453	0.0117762512266928	0	0.00392541707556428	0	0	0	0	0.00098135426889107	0	0.00490677134445535	0.00392541707556428	0	0	0	0.00785083415112856	0	0	0.0343473994111874	0.0765456329735034	0	0.00098135426889107	0	0	0	0.182531894013739	0	0	0	0.00490677134445535	0	0.00098135426889107	0.24730127576055
G441802250	0	0	0.0215897939156035	0	0.00196270853778214	0	0	0.00294406280667321	0.0343473994111874	0.00490677134445535	0	0.130520117762512	0.00098135426889107	0	0.00392541707556428	0	0	0	0	0.028459273797841	0	0.0215897939156035	0.00098135426889107	0	0.00490677134445535	0.098135426889107	0.00196270853778214	0	0	0.0166830225711482	0.00588812561334642	0.00098135426889107	0	0	0.0098135426889107	0	0.00196270853778214	0.0245338567222767	0	0	0	0.00196270853778214	0.00098135426889107	0	0	0	0.00196270853778214	0.00196270853778214	0.00098135426889107	0.00196270853778214	0	0.00883218842001963	0	0	0.0117762512266928	0.00196270853778214	0.00098135426889107	0.00588812561334642	0	0	0.00196270853778214	0.23846908734053	0.00098135426889107	0	0	0	0	0.0471050049067713	0.248282630029441
G440883331	0	0	0.00883218842001963	0	0.00098135426889107	0	0	0	0.0107948969578018	0.028459273797841	0	0.0274779195289499	0.0235525024533857	0	0	0	0	0	0.00196270853778214	0.0176643768400393	0.00098135426889107	0.00490677134445535	0	0	0	0.0117762512266928	0	0.00098135426889107	0	0.00294406280667321	0	0	0	0	0.00098135426889107	0	0	0.00883218842001963	0.00196270853778214	0	0.227674190382728	0	0	0	0	0	0.00098135426889107	0	0	0	0	0.00294406280667321	0	0	0.0471050049067713	0.0196270853778214	0	0.0775269872423945	0.00098135426889107	0	0	0.224730127576055	0	0	0.00490677134445535	0	0	0.00490677134445535	0.215897939156035
G440104344	0	0.00098135426889107	0	0	0.00196270853778214	0.00098135426889107	0.00294406280667321	0	0.124631992149166	0.00098135426889107	0	0.00294406280667321	0.00196270853778214	0	0	0.00392541707556428	0	0	0.0107948969578018	0	0	0.0206084396467125	0.00883218842001963	0	0.0578999018645731	0.00098135426889107	0	0	0	0.0323846908734053	0.00098135426889107	0.112855740922473	0	0.00098135426889107	0.00098135426889107	0.00196270853778214	0.00883218842001963	0	0.00294406280667321	0	0	0	0	0	0	0	0.00098135426889107	0.0176643768400393	0	0.170755642787046	0	0.276741903827282	0	0	0.00392541707556428	0.00196270853778214	0	0	0	0	0	0.0402355250245339	0.00785083415112856	0	0	0.0667320902845927	0	0	0.0107948969578018
G441802452	0.00490677134445535	0	0	0	0.00098135426889107	0	0	0	0.0206084396467125	0	0	0.00098135426889107	0	0	0	0.00098135426889107	0.00785083415112856	0	0.0294406280667321	0.00490677134445535	0	0.0107948969578018	0.00098135426889107	0	0.00098135426889107	0.00294406280667321	0	0	0	0.203140333660451	0.00294406280667321	0.105004906771344	0	0	0	0.0186457311089303	0.00098135426889107	0.00098135426889107	0	0	0	0.00294406280667321	0.00196270853778214	0	0	0.00098135426889107	0.00294406280667321	0.00196270853778214	0	0.0225711481844946	0	0.323846908734053	0	0	0	0.0157016683022571	0	0	0	0	0	0.115799803729146	0.00098135426889107	0	0	0.0834151128557409	0	0.00294406280667321	0.00490677134445535
G441802096	0.00196270853778214	0	0.00588812561334642	0	0	0	0	0.00196270853778214	0.00785083415112856	0.00392541707556428	0	0.00294406280667321	0	0	0	0	0	0.00098135426889107	0.0176643768400393	0.00196270853778214	0	0	0	0	0.0294406280667321	0	0	0	0	0.0304219823356232	0.00686947988223749	0.0696761530912659	0	0	0.0883218842001963	0	0.00098135426889107	0.00883218842001963	0	0	0	0.00098135426889107	0	0	0	0	0	0.00098135426889107	0	0.00098135426889107	0.00098135426889107	0.00294406280667321	0	0	0	0.00392541707556428	0.00098135426889107	0	0.00098135426889107	0	0	0.642787046123651	0.00098135426889107	0	0.00098135426889107	0.00588812561334642	0	0	0.00785083415112856
G441502084	0	0	0	0	0	0	0	0.00392541707556428	0.0529931305201178	0.00098135426889107	0	0.0107948969578018	0.00294406280667321	0	0.00098135426889107	0	0	0	0.0117762512266928	0	0	0.0500490677134446	0.00883218842001963	0	0.00196270853778214	0.0107948969578018	0	0	0.00392541707556428	0.218842001962709	0.0647693817468106	0.00294406280667321	0.00098135426889107	0	0.056918547595682	0	0.00686947988223749	0	0	0	0	0	0	0	0.00098135426889107	0	0.00294406280667321	0.00098135426889107	0	0.00490677134445535	0	0.350343473994112	0	0	0.0314033366045142	0.028459273797841	0	0.0186457311089303	0	0	0	0.00490677134445535	0.0117762512266928	0	0	0.00294406280667321	0	0.00098135426889107	0.0294406280667321
G441802546	0	0.0157016683022571	0.00588812561334642	0	0.00392541707556428	0	0.00098135426889107	0	0.221786064769382	0.00588812561334642	0.00785083415112856	0.0314033366045142	0.00098135426889107	0.00098135426889107	0.00098135426889107	0.00098135426889107	0	0	0.0176643768400393	0	0	0.00392541707556428	0.0294406280667321	0.00098135426889107	0.00294406280667321	0.0598626104023552	0.00098135426889107	0	0	0.0117762512266928	0.0107948969578018	0	0.00098135426889107	0.00098135426889107	0.00098135426889107	0	0.00098135426889107	0.0245338567222767	0	0.00294406280667321	0.0225711481844946	0	0.00196270853778214	0	0.00294406280667321	0.00294406280667321	0.0117762512266928	0.00490677134445535	0	0.0883218842001963	0	0.0107948969578018	0.00098135426889107	0	0.00392541707556428	0.00392541707556428	0.00098135426889107	0.00196270853778214	0	0	0	0.127576054955839	0.00392541707556428	0	0	0.00392541707556428	0	0.00098135426889107	0.178606476938175
G440981036	0.00196270853778214	0	0	0	0.00490677134445535	0	0	0	0.491658488714426	0.0098135426889107	0	0	0.00098135426889107	0.00294406280667321	0	0	0	0.00392541707556428	0.00196270853778214	0	0	0	0	0	0.0176643768400393	0	0	0	0.013738959764475	0.00392541707556428	0.103042198233562	0	0	0	0.179587831207066	0	0	0.0098135426889107	0	0.00098135426889107	0.00098135426889107	0	0	0	0.00196270853778214	0	0.00098135426889107	0.0314033366045142	0	0.00098135426889107	0.00686947988223749	0.0157016683022571	0	0.00588812561334642	0	0.00098135426889107	0	0.00196270853778214	0.00098135426889107	0	0	0.0117762512266928	0	0	0.00098135426889107	0	0.0117762512266928	0	0.0441609421000981
G441424171	0.00490677134445535	0	0	0	0	0	0.00098135426889107	0	0.623159960745829	0.00196270853778214	0.00392541707556428	0.00098135426889107	0	0	0	0.00588812561334642	0	0	0.013738959764475	0	0	0.099116781157998	0.00588812561334642	0	0.0235525024533857	0.00098135426889107	0	0	0	0.0588812561334642	0	0	0	0	0	0.014720314033366	0	0	0	0	0	0.00294406280667321	0.00588812561334642	0	0	0.00294406280667321	0.00686947988223749	0.00588812561334642	0	0.00098135426889107	0	0.0294406280667321	0	0	0.0117762512266928	0.0235525024533857	0	0.013738959764475	0	0	0	0.00294406280667321	0.00588812561334642	0.00098135426889107	0.00196270853778214	0	0	0	0.0127576054955839
G440305013	0	0.00098135426889107	0	0	0	0	0.0127576054955839	0	0.489695780176644	0.00686947988223749	0	0.00490677134445535	0.00686947988223749	0	0.00098135426889107	0.00294406280667321	0	0	0.0215897939156035	0	0	0.00098135426889107	0	0	0.00196270853778214	0.0372914622178607	0	0.00098135426889107	0	0.0382728164867517	0.135426889106968	0.00294406280667321	0	0	0	0	0	0	0	0	0	0.00490677134445535	0	0	0.00196270853778214	0	0.00883218842001963	0.00196270853778214	0	0.00490677134445535	0	0.00294406280667321	0.00196270853778214	0.00098135426889107	0.0363101079489696	0.014720314033366	0	0.0117762512266928	0	0	0	0.00294406280667321	0.00196270853778214	0	0	0.00392541707556428	0	0.00098135426889107	0.133464180569185
G440883539	0.00196270853778214	0.00098135426889107	0	0	0.00196270853778214	0	0	0	0.070657507360157	0	0	0.0098135426889107	0.00196270853778214	0	0	0	0.158979391560353	0	0.00098135426889107	0.00294406280667321	0	0.0304219823356232	0.00098135426889107	0	0.0117762512266928	0.00196270853778214	0	0	0	0.212953876349362	0.0098135426889107	0	0	0	0.00392541707556428	0	0.00196270853778214	0	0.00883218842001963	0	0	0.00686947988223749	0	0.00098135426889107	0	0.00098135426889107	0.00098135426889107	0.013738959764475	0	0.00490677134445535	0	0.291462217860648	0.00098135426889107	0	0.0274779195289499	0.0196270853778214	0	0.0314033366045142	0	0	0	0.0157016683022571	0.00294406280667321	0.00098135426889107	0	0	0	0.0098135426889107	0.0372914622178607
G440981071	0.00098135426889107	0	0.00098135426889107	0	0.00588812561334642	0	0.00098135426889107	0.00196270853778214	0.0304219823356232	0.125613346418057	0	0.0647693817468106	0.00098135426889107	0.00392541707556428	0.0117762512266928	0	0	0.00098135426889107	0.0107948969578018	0.0166830225711482	0	0.00196270853778214	0	0.00098135426889107	0.00294406280667321	0.0304219823356232	0.00588812561334642	0.00098135426889107	0.00098135426889107	0.214916584887144	0.00392541707556428	0.00098135426889107	0	0.00098135426889107	0.0628066732090285	0.00098135426889107	0.00196270853778214	0.0215897939156035	0.00588812561334642	0.00098135426889107	0	0	0	0.00294406280667321	0.00490677134445535	0.00196270853778214	0.00196270853778214	0.00098135426889107	0	0.00883218842001963	0.00686947988223749	0.00588812561334642	0	0.00588812561334642	0.00490677134445535	0.0157016683022571	0.00490677134445535	0.00196270853778214	0.00196270853778214	0.00294406280667321	0.00098135426889107	0.056918547595682	0	0	0.00196270853778214	0.115799803729146	0	0	0.0932286555446516
G441502257	0	0	0	0	0.0176643768400393	0	0.00294406280667321	0	0.251226692836114	0	0.00294406280667321	0.00294406280667321	0.00098135426889107	0	0	0	0	0	0.00785083415112856	0.00294406280667321	0	0.00294406280667321	0	0	0	0.00098135426889107	0	0	0	0.199214916584887	0	0	0	0	0	0.00490677134445535	0	0	0	0	0.00098135426889107	0.00098135426889107	0	0	0	0	0.00588812561334642	0.0215897939156035	0	0.00196270853778214	0	0.346418056918548	0	0	0.0186457311089303	0.0098135426889107	0	0.00785083415112856	0	0	0	0.0264965652600589	0	0	0	0	0	0.0412168792934249	0.0196270853778214
G440305593	0	0	0	0	0	0	0.00588812561334642	0	0.533856722276742	0	0	0.00294406280667321	0.00098135426889107	0	0	0.00196270853778214	0.00098135426889107	0	0.00196270853778214	0	0	0.00098135426889107	0	0	0.0412168792934249	0	0	0	0	0.306182531894014	0	0.00392541707556428	0	0	0	0	0.00294406280667321	0	0	0	0.00785083415112856	0	0	0	0	0.00196270853778214	0.00196270853778214	0.00883218842001963	0	0.00686947988223749	0	0.00196270853778214	0	0	0.00490677134445535	0.00883218842001963	0	0.00196270853778214	0	0	0	0.00098135426889107	0.00686947988223749	0.00098135426889107	0	0.00098135426889107	0	0.00098135426889107	0.0363101079489696
G440883559	0	0.0098135426889107	0	0	0.00196270853778214	0	0.00098135426889107	0	0.0186457311089303	0.00196270853778214	0	0.0785083415112856	0.00883218842001963	0.00098135426889107	0	0	0	0	0.0176643768400393	0.00098135426889107	0.00098135426889107	0.0274779195289499	0	0.00196270853778214	0.00196270853778214	0.0618253189401374	0	0	0	0.028459273797841	0.357212953876349	0	0	0.00294406280667321	0.00098135426889107	0	0.00490677134445535	0	0.00196270853778214	0.00098135426889107	0.00490677134445535	0	0	0.00098135426889107	0	0	0.00196270853778214	0.00490677134445535	0	0	0	0.0176643768400393	0	0	0.105004906771344	0.00098135426889107	0.00294406280667321	0.131501472031403	0	0	0	0.0382728164867517	0.0127576054955839	0	0	0	0	0.0206084396467125	0.0225711481844946
G441502468	0	0.0176643768400393	0	0	0.00392541707556428	0	0	0	0.0098135426889107	0.00490677134445535	0	0.0176643768400393	0.0726202158979392	0.0127576054955839	0	0.00098135426889107	0	0.00294406280667321	0	0.00098135426889107	0	0.00686947988223749	0	0.00686947988223749	0.00588812561334642	0	0	0.00196270853778214	0.00196270853778214	0.0971540726202159	0.00490677134445535	0.0274779195289499	0.00196270853778214	0	0.0951913640824338	0	0	0.00294406280667321	0	0.00490677134445535	0.00686947988223749	0	0	0.00294406280667321	0.013738959764475	0	0	0.00098135426889107	0.00098135426889107	0	0.00098135426889107	0.00588812561334642	0	0	0.299313052011776	0.00490677134445535	0	0.0686947988223749	0	0.00098135426889107	0	0.0863591756624141	0.00098135426889107	0	0	0.0186457311089303	0	0.00098135426889107	0.0264965652600589
G441802515	0	0.00098135426889107	0.00490677134445535	0	0	0	0	0	0.0549558390578999	0	0	0.00490677134445535	0	0	0	0	0	0.00098135426889107	0.0186457311089303	0	0	0.00098135426889107	0	0	0.00294406280667321	0.0107948969578018	0	0	0.00883218842001963	0.0480863591756624	0.00588812561334642	0.00196270853778214	0	0	0.52306182531894	0	0.00098135426889107	0.00196270853778214	0	0	0.00196270853778214	0.00098135426889107	0	0	0.00098135426889107	0	0.00392541707556428	0.00098135426889107	0	0.00196270853778214	0	0.00490677134445535	0	0	0.00098135426889107	0.00294406280667321	0	0.00098135426889107	0.00098135426889107	0	0	0.013738959764475	0	0	0.22963689892051	0.00098135426889107	0	0.00196270853778214	0.0402355250245339
G440104027	0	0.00098135426889107	0	0	0.00294406280667321	0	0	0.00294406280667321	0.130520117762512	0.00098135426889107	0.00098135426889107	0.0255152109911678	0.0176643768400393	0.00098135426889107	0.00098135426889107	0	0	0.00490677134445535	0.00490677134445535	0.00098135426889107	0	0.0098135426889107	0	0	0.00098135426889107	0.0127576054955839	0	0	0.0107948969578018	0.0441609421000981	0.278704612365064	0.00490677134445535	0.00098135426889107	0.00098135426889107	0.200196270853778	0	0	0.00490677134445535	0	0.00098135426889107	0.0176643768400393	0.00098135426889107	0	0	0.00098135426889107	0	0.00196270853778214	0.00294406280667321	0.00098135426889107	0.0117762512266928	0	0.00196270853778214	0	0	0.0539744847890088	0	0	0.00196270853778214	0.00196270853778214	0.00196270853778214	0	0.0510304219823356	0	0	0.00098135426889107	0.055937193326791	0	0	0.0264965652600589
